url,Category,Example
https://www.onetonline.org/link/details/49-2022.00,Wire-stripping pliers,Wire strippers
https://www.onetonline.org/link/details/49-9052.00,Adjustable wrenches,Adjustable hand wrenches
https://www.onetonline.org/link/details/49-9052.00,Articulating boom lift,Bucket trucks
https://www.onetonline.org/link/details/49-9052.00,Banders,Cable tie guns
https://www.onetonline.org/link/details/49-9052.00,Boring machines,Borers
https://www.onetonline.org/link/details/49-9052.00,Cable reels,Cable trees; Motorized cable reels
https://www.onetonline.org/link/details/49-9052.00,Card key lock,Card access devices
https://www.onetonline.org/link/details/49-9052.00,Claw hammer,Claw hammers
https://www.onetonline.org/link/details/49-9052.00,Derricks,Digger derricks
https://www.onetonline.org/link/details/49-9052.00,Diagonal cut pliers,Dikes
https://www.onetonline.org/link/details/49-9052.00,Dollies,Power dollies
https://www.onetonline.org/link/details/49-9052.00,Electrical power sensors,Cable locators
https://www.onetonline.org/link/details/49-9052.00,Electronic measuring probes,Probe picks
https://www.onetonline.org/link/details/49-9052.00,Extension pole,Gopher poles
https://www.onetonline.org/link/details/49-9052.00,Fish tape,Fish tapes
https://www.onetonline.org/link/details/49-9052.00,Hacksaw,Hacksaws
https://www.onetonline.org/link/details/49-9052.00,Hex keys,Hex sets
https://www.onetonline.org/link/details/49-9052.00,Ladders,Extension ladders
https://www.onetonline.org/link/details/49-9052.00,Leak testing equipment,Signal leakage detectors
https://www.onetonline.org/link/details/49-9052.00,Level meter,Signal level meters
https://www.onetonline.org/link/details/49-9052.00,Levels,Bubble levels; Torpedo levels
https://www.onetonline.org/link/details/49-9052.00,Light bulb changer,Lamp extractors
https://www.onetonline.org/link/details/49-9052.00,Locking pliers,Channel lock pliers
https://www.onetonline.org/link/details/49-9052.00,Longnose pliers,
https://www.onetonline.org/link/details/49-9052.00,Metal cutters,Sheet metal cutters
https://www.onetonline.org/link/details/49-9052.00,Multimeters,Digital multimeters
https://www.onetonline.org/link/details/49-9052.00,Needlenose pliers,
https://www.onetonline.org/link/details/49-9052.00,Network routers,Computer network routers
https://www.onetonline.org/link/details/49-9052.00,Network switches,Local area network LAN switches
https://www.onetonline.org/link/details/49-9052.00,Non contact sensors,Intelligent field devices
https://www.onetonline.org/link/details/49-9052.00,Notebook computers,Laptop computers
https://www.onetonline.org/link/details/49-9052.00,Ohmmeters,Volt-ohm meters VOM
https://www.onetonline.org/link/details/49-9052.00,Power buffers,Polishing pucks
https://www.onetonline.org/link/details/49-9052.00,Power drills,Cordless drills
https://www.onetonline.org/link/details/49-9052.00,Power meters,Digital power meters
https://www.onetonline.org/link/details/49-9052.00,Punches or nail sets or drifts,Punchdown tools
https://www.onetonline.org/link/details/49-9052.00,Reflectometers,Optical time domain reflectometers OTDR
https://www.onetonline.org/link/details/49-9052.00,Resin guns,Syringes
https://www.onetonline.org/link/details/49-9052.00,Saws,Drywall saws
https://www.onetonline.org/link/details/49-9052.00,Screwdrivers,Flathead screwdrivers; Phillips head screwdrivers
https://www.onetonline.org/link/details/49-9052.00,Security cameras,Coaxial security cameras; IP security cameras
https://www.onetonline.org/link/details/49-9052.00,Shears,Cable slitters; Duct knives
https://www.onetonline.org/link/details/49-9052.00,Sheaves or pulleys,Cable sheaves
https://www.onetonline.org/link/details/49-9052.00,Signal generators,Tone generators; Tone sets; Tone tracers
https://www.onetonline.org/link/details/49-9052.00,Soldering iron,Soldering irons
https://www.onetonline.org/link/details/49-9052.00,Specialty wrenches,Can wrenches
https://www.onetonline.org/link/details/49-9052.00,Staple guns,Strap guns
https://www.onetonline.org/link/details/49-9052.00,Stripping tools,Buffer strippers; Cable jacket strippers; Cable strippers; Sheath removal tools;1 more
https://www.onetonline.org/link/details/49-9052.00,Tampers,
https://www.onetonline.org/link/details/49-9052.00,Tape measures,Measuring tapes
https://www.onetonline.org/link/details/49-9052.00,Tow trucks,Winch trucks
https://www.onetonline.org/link/details/49-9052.00,Trenching machines,Cable plows; Trenchers
https://www.onetonline.org/link/details/49-9052.00,Two way radios,
https://www.onetonline.org/link/details/49-9052.00,Videoscopes,Inspection scopes
https://www.onetonline.org/link/details/49-9052.00,Winches,Power winches
https://www.onetonline.org/link/details/49-9052.00,Wire cutters,Electricians' snips
https://www.onetonline.org/link/details/49-9052.00,Wire lug crimping tool,Combo crimping tools; Wire lug crimping tools
https://www.onetonline.org/link/details/49-9052.00,Wire or cable cutter,Cable cutters
https://www.onetonline.org/link/details/49-9052.00,Wire wrapping tool,Wire wrap guns
https://www.onetonline.org/link/details/49-9052.00,WLAN wireless access network equipment and components,Wireless access points WAP
https://www.onetonline.org/link/details/41-9041.00,Autodialers,Autodialing equipment; Predictive dialers
https://www.onetonline.org/link/details/41-9041.00,Conversation recording units,Call recording systems
https://www.onetonline.org/link/details/41-9041.00,Personal computers,
https://www.onetonline.org/link/details/41-9041.00,Phone headsets,Telephone headsets; Wireless telephone headsets
https://www.onetonline.org/link/details/41-9041.00,Special purpose telephones,Multiline telephone systems
https://www.onetonline.org/link/details/43-2021.00,Alarm systems,Alarm system monitors
https://www.onetonline.org/link/details/43-2021.00,Desktop calculator,10-key calculators
https://www.onetonline.org/link/details/43-2021.00,Digital telephones,Voice over internet protocol VoIP systems
https://www.onetonline.org/link/details/43-2021.00,Laser fax machine,Laser facsimile machines
https://www.onetonline.org/link/details/43-2021.00,Laser printers,Computer laser printers
https://www.onetonline.org/link/details/43-2021.00,Paging controllers,Paging systems
https://www.onetonline.org/link/details/43-2021.00,Personal computers,
https://www.onetonline.org/link/details/43-2021.00,Phone headsets,Telephone headsets
https://www.onetonline.org/link/details/43-2021.00,Photocopiers,Copy machines
https://www.onetonline.org/link/details/43-2021.00,Premise branch exchange PBX systems,Premise branch exchange PBX equipment; Telephone switchboards
https://www.onetonline.org/link/details/43-2021.00,Special purpose telephones,Multiline telephone systems; Secure voice equipment
https://www.onetonline.org/link/details/43-2021.00,Two way radios,Mobile radios
https://www.onetonline.org/link/details/43-2021.00,Typewriters,Electric typewriters
https://www.onetonline.org/link/details/43-3071.00,Alarm systems,Teller alarms; Vault security alarms
https://www.onetonline.org/link/details/43-3071.00,Automatic teller machines ATMs,
https://www.onetonline.org/link/details/43-3071.00,Check endorsing machines,Check encoders; Official check imprinters
https://www.onetonline.org/link/details/43-3071.00,Check writing machines,Checkwriters
https://www.onetonline.org/link/details/43-3071.00,Desktop calculator,10-key calculators
https://www.onetonline.org/link/details/43-3071.00,Desktop computers,
https://www.onetonline.org/link/details/43-3071.00,Electronic funds transfer point of sale equipment,Cash advance terminals
https://www.onetonline.org/link/details/43-3071.00,Laser printers,Document printers
https://www.onetonline.org/link/details/43-3071.00,Mainframe console or dumb terminals,Teller terminals
https://www.onetonline.org/link/details/43-3071.00,Microfilm cameras,Filmers
https://www.onetonline.org/link/details/43-3071.00,Microfilm processors,Microfilmers
https://www.onetonline.org/link/details/43-3071.00,Money counting machines,Currency counters
https://www.onetonline.org/link/details/43-3071.00,Multi function printers,Check validation printers; Journal printers; Passbook printers
https://www.onetonline.org/link/details/43-3071.00,Personal computers,
https://www.onetonline.org/link/details/43-3071.00,Point of sale POS receipt printers,Receipt printers
https://www.onetonline.org/link/details/43-3071.00,Scanners,
https://www.onetonline.org/link/details/43-3071.00,Videoconferencing systems,Online video terminals
https://www.onetonline.org/link/details/47-2053.00,C clamps,Locking C-clamps
https://www.onetonline.org/link/details/47-2053.00,Claw hammer,Claw hammers
https://www.onetonline.org/link/details/47-2053.00,Concrete spreaders,Hand screeds; Power screeds
https://www.onetonline.org/link/details/47-2053.00,Desktop computers,
https://www.onetonline.org/link/details/47-2053.00,Edgers,
https://www.onetonline.org/link/details/47-2053.00,Floats,Concrete floats
https://www.onetonline.org/link/details/47-2053.00,Goggles,Safety goggles
https://www.onetonline.org/link/details/47-2053.00,Grinding or polishing machines,Polishing machines
https://www.onetonline.org/link/details/47-2053.00,Hand sprayers,Handheld sprayers
https://www.onetonline.org/link/details/47-2053.00,Masks or accessories,Dust masks
https://www.onetonline.org/link/details/47-2053.00,Notebook computers,
https://www.onetonline.org/link/details/47-2053.00,Plaster or mortar mixers,Portable mortar mixers
https://www.onetonline.org/link/details/47-2053.00,Pneumatic hammer,Pneumatic chisels
https://www.onetonline.org/link/details/47-2053.00,Power buffers,Buffing machines
https://www.onetonline.org/link/details/47-2053.00,Power drills,
https://www.onetonline.org/link/details/47-2053.00,Power grinders,Portable hand grinders; Surfacing machines
https://www.onetonline.org/link/details/47-2053.00,Power sanders,Floor sanders
https://www.onetonline.org/link/details/47-2053.00,Power saws,
https://www.onetonline.org/link/details/47-2053.00,Pressure or steam cleaners,Power washers
https://www.onetonline.org/link/details/47-2053.00,Putty knives,
https://www.onetonline.org/link/details/47-2053.00,Shears,Metal shears
https://www.onetonline.org/link/details/47-2053.00,Shovels,
https://www.onetonline.org/link/details/47-2053.00,Stonemason chisel,Hand chisels
https://www.onetonline.org/link/details/47-2053.00,Straight edges,Straightedges
https://www.onetonline.org/link/details/47-2053.00,Trowels,Hand trowels; Jointers; Power trowels; Rake jointers
https://www.onetonline.org/link/details/47-2053.00,Wire brushes,
https://www.onetonline.org/link/details/51-6061.00,Adjustable wrenches,Adjustable hand wrenches
https://www.onetonline.org/link/details/51-6061.00,Bleaching machines,
https://www.onetonline.org/link/details/51-6061.00,Calipers,Digital calipers
https://www.onetonline.org/link/details/51-6061.00,Carding machine,Textile carding machines; Textile combing machines
https://www.onetonline.org/link/details/51-6061.00,Dyeing machines,Beam dyeing machines; Continuous dyeing machines; Rotary dyeing machines; Skein dyeing machines;4 more
https://www.onetonline.org/link/details/51-6061.00,Fine spinning machine,Fine spinning machines
https://www.onetonline.org/link/details/51-6061.00,Forklifts,Wheeled forklifts
https://www.onetonline.org/link/details/51-6061.00,Hoists,Material hoists
https://www.onetonline.org/link/details/51-6061.00,Intensive mixers,Paddle machines
https://www.onetonline.org/link/details/51-6061.00,Sewing machines,Industrial sewing machines
https://www.onetonline.org/link/details/51-6061.00,Spinning machines,Roving machines
https://www.onetonline.org/link/details/51-6061.00,Tape measures,Measuring tapes
https://www.onetonline.org/link/details/51-6061.00,Thickness measuring devices,Thickness gauges
